Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
1989-08-28,0.020,mg/L,Ammonia and ammonium,"DESCRIPTION: Ammonia in filtered water by automated segmented flow (ASF) salicylate/hypochlorite colorimetry; CITATION(S): Fishman, M.J., ed., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of inorganic and organic constituents in water and fluvial sediments: U.S. Geological Survey Open-File Report 93-125, p. 125-132. | USGS | I-2522-90",Nutrient
1990-01-31,0.430,mg/L,Ammonia and ammonium,"DESCRIPTION: Ammonia in filtered water by automated segmented flow (ASF) salicylate/hypochlorite colorimetry; CITATION(S): Fishman, M.J., ed., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of inorganic and organic constituents in water and fluvial sediments: U.S. Geological Survey Open-File Report 93-125, p. 125-132. | USGS | I-2522-90",Nutrient
1990-03-11,0.220,mg/L,Ammonia and ammonium,"DESCRIPTION: Ammonia in filtered water by automated segmented flow (ASF) salicylate/hypochlorite colorimetry; CITATION(S): Fishman, M.J., ed., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of inorganic and organic constituents in water and fluvial sediments: U.S. Geological Survey Open-File Report 93-125, p. 125-132. | USGS | I-2522-90",Nutrient
1990-03-13,0.660,mg/L,Ammonia and ammonium,"DESCRIPTION: Ammonia in filtered water by automated segmented flow (ASF) salicylate/hypochlorite colorimetry; CITATION(S): Fishman, M.J., ed., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of inorganic and organic constituents in water and fluvial sediments: U.S. Geological Survey Open-File Report 93-125, p. 125-132. | USGS | I-2522-90",Nutrient
1990-03-14,0.530,mg/L,Ammonia and ammonium,"DESCRIPTION: Ammonia in filtered water by automated segmented flow (ASF) salicylate/hypochlorite colorimetry; CITATION(S): Fishman, M.J., ed., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of inorganic and organic constituents in water and fluvial sediments: U.S. Geological Survey Open-File Report 93-125, p. 125-132. | USGS | I-2522-90",Nutrient
1990-03-16,0.740,mg/L,Ammonia and ammonium,"DESCRIPTION: Ammonia in filtered water by automated segmented flow (ASF) salicylate/hypochlorite colorimetry; CITATION(S): Fishman, M.J., ed., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of inorganic and organic constituents in water and fluvial sediments: U.S. Geological Survey Open-File Report 93-125, p. 125-132. | USGS | I-2522-90",Nutrient
1990-03-21,0.490,mg/L,Ammonia and ammonium,"DESCRIPTION: Ammonia in filtered water by automated segmented flow (ASF) salicylate/hypochlorite colorimetry; CITATION(S): Fishman, M.J., ed., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of inorganic and organic constituents in water and fluvial sediments: U.S. Geological Survey Open-File Report 93-125, p. 125-132. | USGS | I-2522-90",Nutrient
1990-03-28,0.210,mg/L,Ammonia and ammonium,"DESCRIPTION: Ammonia in filtered water by automated segmented flow (ASF) salicylate/hypochlorite colorimetry; CITATION(S): Fishman, M.J., ed., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of inorganic and organic constituents in water and fluvial sediments: U.S. Geological Survey Open-File Report 93-125, p. 125-132. | USGS | I-2522-90",Nutrient
1990-05-31,0.010,mg/L,Ammonia and ammonium,"DESCRIPTION: Ammonia in filtered water by automated segmented flow (ASF) salicylate/hypochlorite colorimetry; CITATION(S): Fishman, M.J., ed., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of inorganic and organic constituents in water and fluvial sediments: U.S. Geological Survey Open-File Report 93-125, p. 125-132. | USGS | I-2522-90",Nutrient
1990-08-29,0.020,mg/L,Ammonia and ammonium,"DESCRIPTION: Ammonia in filtered water by automated segmented flow (ASF) salicylate/hypochlorite colorimetry; CITATION(S): Fishman, M.J., ed., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of inorganic and organic constituents in water and fluvial sediments: U.S. Geological Survey Open-File Report 93-125, p. 125-132. | USGS | I-2522-90",Nutrient
