Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
2015-03-24,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-03-24,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-04-08,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-04-08,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-04-22,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-04-22,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-05-19,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-05-19,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-23,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-23,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-24,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-24,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-26,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-29,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-29,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-08-04,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-08-04,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-12-02,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-12-02,0 - No,,Tether line used for collecting sample (yes=1),,Information
