Activity_StartDate,Result_Measure,Result_MeasureUnit,Result_Characteristic,ResultAnalyticalMethod_Description,Result_CharacteristicGroup
2012-03-09,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-04-08,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-04-08,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-04-21,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-04-21,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-05-19,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-05-19,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-03,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-03,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-22,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-22,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-23,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-23,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-23,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-25,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-25,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-26,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-06-26,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-08-05,0 - No,,Tether line used for collecting sample (yes=1),,Information
2015-08-05,0 - No,,Tether line used for collecting sample (yes=1),,Information
